Time,Hour_of_Year,Hour_of_Day,Month,Temperature,Wind_Speed,Wind_Direction,DNI,DHI,GHI,Precipitable_Water,Streamflow_m3_s,Base_Load_kW,Lighting_Plugs_kW,Induction_Range_kW,Total_Electrical_Load_kW,DHW_Demand_Liters
2024-08-06 08:00:00,5241,8,8,,,,,,,,0.005,0.38,0.39,1.13,1.91,4.0
2024-08-06 09:00:00,5242,9,8,,,,,,,,0.005,0.38,0.25,0.0,0.63,0.0
2024-08-06 10:00:00,5243,10,8,,,,,,,,0.005,0.35,0.15,0.0,0.5,0.0
2024-08-06 11:00:00,5244,11,8,,,,,,,,0.005,0.36,0.05,0.0,0.4,0.0
2024-08-06 12:00:00,5245,12,8,,,,,,,,0.005,0.38,0.02,0.0,0.4,0.0
2024-08-06 13:00:00,5246,13,8,,,,,,,,0.005,0.37,0.09,0.0,0.46,0.0
2024-08-06 14:00:00,5247,14,8,,,,,,,,0.005,0.37,0.03,0.0,0.4,0.0
2024-08-06 15:00:00,5248,15,8,,,,,,,,0.005,0.36,0.1,0.0,0.46,0.0
2024-08-06 16:00:00,5249,16,8,,,,,,,,0.005,0.4,0.29,0.0,0.69,0.0
2024-08-06 17:00:00,5250,17,8,,,,,,,,0.005,0.37,0.45,0.86,1.68,0.9
2024-08-06 18:00:00,5251,18,8,,,,,,,,0.005,0.35,0.57,1.45,2.37,7.9
2024-08-06 19:00:00,5252,19,8,,,,,,,,0.005,0.38,0.68,0.71,1.78,28.2
2024-08-06 20:00:00,5253,20,8,,,,,,,,0.005,0.38,0.55,0.0,0.93,0.0
2024-08-06 21:00:00,5254,21,8,,,,,,,,0.005,0.38,0.45,0.0,0.83,0.0
2024-08-06 22:00:00,5255,22,8,,,,,,,,0.005,0.35,0.24,0.0,0.59,0.0
2024-08-06 23:00:00,5256,23,8,,,,,,,,0.005,0.39,0.11,0.0,0.5,0.0
2024-08-07 00:00:00,5257,0,8,,,,,,,,0.005,0.37,0.08,0.0,0.45,0.0
2024-08-07 01:00:00,5258,1,8,,,,,,,,0.005,0.4,0.02,0.0,0.42,0.0
2024-08-07 02:00:00,5259,2,8,,,,,,,,0.005,0.38,0.03,0.0,0.41,0.0
2024-08-07 03:00:00,5260,3,8,,,,,,,,0.005,0.38,0.07,0.0,0.45,0.0
2024-08-07 04:00:00,5261,4,8,,,,,,,,0.005,0.38,0.11,0.0,0.49,0.0
2024-08-07 05:00:00,5262,5,8,,,,,,,,0.005,0.37,0.2,0.0,0.57,0.0
2024-08-07 06:00:00,5263,6,8,,,,,,,,0.005,0.37,0.38,0.39,1.13,19.1
2024-08-07 07:00:00,5264,7,8,,,,,,,,0.005,0.36,0.42,0.95,1.73,12.9
2024-08-07 08:00:00,5265,8,8,,,,,,,,0.005,0.38,0.35,0.39,1.12,5.6
2024-08-07 09:00:00,5266,9,8,,,,,,,,0.005,0.4,0.2,0.0,0.6,0.0
2024-08-07 10:00:00,5267,10,8,,,,,,,,0.005,0.37,0.1,0.0,0.47,0.0
2024-08-07 11:00:00,5268,11,8,,,,,,,,0.005,0.36,0.08,0.0,0.44,0.0
2024-08-07 12:00:00,5269,12,8,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-08-07 13:00:00,5270,13,8,,,,,,,,0.005,0.4,0.06,0.0,0.46,0.0
2024-08-07 14:00:00,5271,14,8,,,,,,,,0.005,0.4,0.12,0.0,0.52,0.0
2024-08-07 15:00:00,5272,15,8,,,,,,,,0.005,0.39,0.1,0.0,0.49,0.0
2024-08-07 16:00:00,5273,16,8,,,,,,,,0.005,0.38,0.21,0.0,0.59,0.0
2024-08-07 17:00:00,5274,17,8,,,,,,,,0.005,0.39,0.42,0.73,1.54,11.2
2024-08-07 18:00:00,5275,18,8,,,,,,,,0.005,0.35,0.63,1.39,2.37,11.0
2024-08-07 19:00:00,5276,19,8,,,,,,,,0.005,0.39,0.67,0.54,1.6,9.3
2024-08-07 20:00:00,5277,20,8,,,,,,,,0.005,0.35,0.56,0.0,0.91,0.0
2024-08-07 21:00:00,5278,21,8,,,,,,,,0.005,0.38,0.44,0.0,0.82,0.0
2024-08-07 22:00:00,5279,22,8,,,,,,,,0.005,0.37,0.23,0.0,0.59,0.0
2024-08-07 23:00:00,5280,23,8,,,,,,,,0.005,0.38,0.11,0.0,0.49,0.0
2024-08-08 00:00:00,5281,0,8,,,,,,,,0.005,0.37,0.03,0.0,0.39,0.0
2024-08-08 01:00:00,5282,1,8,,,,,,,,0.005,0.35,0.06,0.0,0.41,0.0
2024-08-08 02:00:00,5283,2,8,,,,,,,,0.005,0.39,0.0,0.0,0.39,0.0
2024-08-08 03:00:00,5284,3,8,,,,,,,,0.005,0.36,0.01,0.0,0.37,0.0
2024-08-08 04:00:00,5285,4,8,,,,,,,,0.005,0.38,0.13,0.0,0.51,0.0
2024-08-08 05:00:00,5286,5,8,,,,,,,,0.005,0.37,0.17,0.0,0.54,0.0
2024-08-08 06:00:00,5287,6,8,,,,,,,,0.005,0.38,0.4,0.59,1.37,9.3
2024-08-08 07:00:00,5288,7,8,,,,,,,,0.005,0.37,0.43,0.61,1.41,18.4
2024-08-08 08:00:00,5289,8,8,,,,,,,,0.005,0.39,0.4,0.7,1.49,33.7
2024-08-08 09:00:00,5290,9,8,,,,,,,,0.005,0.39,0.23,0.0,0.61,0.0
2024-08-08 10:00:00,5291,10,8,,,,,,,,0.005,0.36,0.13,0.0,0.49,0.0
2024-08-08 11:00:00,5292,11,8,,,,,,,,0.005,0.4,0.06,0.0,0.46,0.0
2024-08-08 12:00:00,5293,12,8,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-08-08 13:00:00,5294,13,8,,,,,,,,0.005,0.36,0.04,0.0,0.39,0.0
2024-08-08 14:00:00,5295,14,8,,,,,,,,0.005,0.4,0.05,0.0,0.45,0.0
2024-08-08 15:00:00,5296,15,8,,,,,,,,0.005,0.35,0.08,0.0,0.44,0.0
2024-08-08 16:00:00,5297,16,8,,,,,,,,0.005,0.37,0.22,0.0,0.58,0.0
2024-08-08 17:00:00,5298,17,8,,,,,,,,0.005,0.38,0.4,1.93,2.71,7.5
2024-08-08 18:00:00,5299,18,8,,,,,,,,0.005,0.4,0.61,2.35,3.36,5.7
2024-08-08 19:00:00,5300,19,8,,,,,,,,0.005,0.36,0.61,1.16,2.13,7.2
2024-08-08 20:00:00,5301,20,8,,,,,,,,0.005,0.38,0.58,0.0,0.97,0.0
2024-08-08 21:00:00,5302,21,8,,,,,,,,0.005,0.35,0.39,0.0,0.74,0.0
2024-08-08 22:00:00,5303,22,8,,,,,,,,0.005,0.39,0.25,0.0,0.64,0.0
2024-08-08 23:00:00,5304,23,8,,,,,,,,0.005,0.4,0.18,0.0,0.58,0.0
2024-08-09 00:00:00,5305,0,8,,,,,,,,0.005,0.36,0.08,0.0,0.44,0.0
2024-08-09 01:00:00,5306,1,8,,,,,,,,0.005,0.39,0.02,0.0,0.41,0.0
2024-08-09 02:00:00,5307,2,8,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-08-09 03:00:00,5308,3,8,,,,,,,,0.005,0.38,0.05,0.0,0.43,0.0
2024-08-09 04:00:00,5309,4,8,,,,,,,,0.005,0.39,0.12,0.0,0.5,0.0
2024-08-09 05:00:00,5310,5,8,,,,,,,,0.005,0.39,0.26,0.0,0.64,0.0
2024-08-09 06:00:00,5311,6,8,,,,,,,,0.005,0.37,0.41,1.09,1.87,40.3
2024-08-09 07:00:00,5312,7,8,,,,,,,,0.005,0.37,0.45,0.84,1.65,27.3
2024-08-09 08:00:00,5313,8,8,,,,,,,,0.005,0.36,0.33,0.4,1.09,4.9
2024-08-09 09:00:00,5314,9,8,,,,,,,,0.005,0.36,0.21,0.0,0.57,0.0
2024-08-09 10:00:00,5315,10,8,,,,,,,,0.005,0.39,0.12,0.0,0.51,0.0
2024-08-09 11:00:00,5316,11,8,,,,,,,,0.005,0.39,0.03,0.0,0.43,0.0
2024-08-09 12:00:00,5317,12,8,,,,,,,,0.005,0.39,0.02,0.0,0.41,0.0
2024-08-09 13:00:00,5318,13,8,,,,,,,,0.005,0.4,0.1,0.0,0.5,0.0
2024-08-09 14:00:00,5319,14,8,,,,,,,,0.005,0.37,0.11,0.0,0.48,0.0
2024-08-09 15:00:00,5320,15,8,,,,,,,,0.005,0.37,0.14,0.0,0.51,0.0
2024-08-09 16:00:00,5321,16,8,,,,,,,,0.005,0.4,0.25,0.0,0.65,0.0
2024-08-09 17:00:00,5322,17,8,,,,,,,,0.005,0.36,0.44,1.79,2.59,1.0
2024-08-09 18:00:00,5323,18,8,,,,,,,,0.005,0.38,0.6,2.33,3.31,10.6
2024-08-09 19:00:00,5324,19,8,,,,,,,,0.005,0.38,0.62,0.96,1.96,1.5
2024-08-09 20:00:00,5325,20,8,,,,,,,,0.005,0.39,0.56,0.0,0.95,0.0
2024-08-09 21:00:00,5326,21,8,,,,,,,,0.005,0.39,0.43,0.0,0.82,0.0
2024-08-09 22:00:00,5327,22,8,,,,,,,,0.005,0.36,0.27,0.0,0.63,0.0
2024-08-09 23:00:00,5328,23,8,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-08-10 00:00:00,5329,0,8,,,,,,,,0.005,0.4,0.07,0.0,0.47,0.0
2024-08-10 01:00:00,5330,1,8,,,,,,,,0.005,0.4,0.0,0.0,0.4,0.0
2024-08-10 02:00:00,5331,2,8,,,,,,,,0.005,0.38,0.03,0.0,0.41,0.0
2024-08-10 03:00:00,5332,3,8,,,,,,,,0.005,0.36,0.11,0.0,0.47,0.0
2024-08-10 04:00:00,5333,4,8,,,,,,,,0.005,0.38,0.1,0.0,0.47,0.0
2024-08-10 05:00:00,5334,5,8,,,,,,,,0.005,0.37,0.21,0.0,0.58,0.0
2024-08-10 06:00:00,5335,6,8,,,,,,,,0.005,0.38,0.39,0.63,1.41,42.5
2024-08-10 07:00:00,5336,7,8,,,,,,,,0.005,0.38,0.46,0.34,1.18,28.4
2024-08-10 08:00:00,5337,8,8,,,,,,,,0.005,0.36,0.35,0.54,1.25,42.5
2024-08-10 09:00:00,5338,9,8,,,,,,,,0.005,0.37,0.22,0.0,0.59,0.0
2024-08-10 10:00:00,5339,10,8,,,,,,,,0.005,0.4,0.11,0.0,0.51,0.0
2024-08-10 11:00:00,5340,11,8,,,,,,,,0.005,0.39,0.02,0.0,0.41,0.0
2024-08-10 12:00:00,5341,12,8,,,,,,,,0.005,0.37,0.08,0.0,0.45,0.0
2024-08-10 13:00:00,5342,13,8,,,,,,,,0.005,0.39,0.07,0.0,0.46,0.0
2024-08-10 14:00:00,5343,14,8,,,,,,,,0.005,0.37,0.03,0.0,0.41,0.0
2024-08-10 15:00:00,5344,15,8,,,,,,,,0.005,0.37,0.1,0.0,0.47,0.0
2024-08-10 16:00:00,5345,16,8,,,,,,,,0.005,0.39,0.21,0.0,0.6,0.0
2024-08-10 17:00:00,5346,17,8,,,,,,,,0.005,0.39,0.37,1.59,2.34,18.5
2024-08-10 18:00:00,5347,18,8,,,,,,,,0.005,0.35,0.55,1.66,2.57,23.9
2024-08-10 19:00:00,5348,19,8,,,,,,,,0.005,0.37,0.66,2.16,3.18,4.7
2024-08-10 20:00:00,5349,20,8,,,,,,,,0.005,0.35,0.54,0.0,0.89,0.0
2024-08-10 21:00:00,5350,21,8,,,,,,,,0.005,0.38,0.39,0.0,0.76,0.0
2024-08-10 22:00:00,5351,22,8,,,,,,,,0.005,0.37,0.29,0.0,0.66,0.0
2024-08-10 23:00:00,5352,23,8,,,,,,,,0.005,0.36,0.14,0.0,0.51,0.0
2024-08-11 00:00:00,5353,0,8,,,,,,,,0.005,0.4,0.06,0.0,0.46,0.0
2024-08-11 01:00:00,5354,1,8,,,,,,,,0.005,0.36,0.02,0.0,0.38,0.0
2024-08-11 02:00:00,5355,2,8,,,,,,,,0.005,0.39,0.05,0.0,0.45,0.0
2024-08-11 03:00:00,5356,3,8,,,,,,,,0.005,0.4,0.03,0.0,0.43,0.0
2024-08-11 04:00:00,5357,4,8,,,,,,,,0.005,0.39,0.11,0.0,0.5,0.0
2024-08-11 05:00:00,5358,5,8,,,,,,,,0.005,0.37,0.24,0.0,0.61,0.0
2024-08-11 06:00:00,5359,6,8,,,,,,,,0.005,0.4,0.38,0.62,1.41,13.9
2024-08-11 07:00:00,5360,7,8,,,,,,,,0.005,0.35,0.43,0.51,1.29,15.0
2024-08-11 08:00:00,5361,8,8,,,,,,,,0.005,0.36,0.39,0.97,1.73,11.5
2024-08-11 09:00:00,5362,9,8,,,,,,,,0.005,0.36,0.2,0.0,0.56,0.0
2024-08-11 10:00:00,5363,10,8,,,,,,,,0.005,0.36,0.08,0.0,0.44,0.0
2024-08-11 11:00:00,5364,11,8,,,,,,,,0.005,0.39,0.05,0.0,0.43,0.0
2024-08-11 12:00:00,5365,12,8,,,,,,,,0.005,0.36,0.05,0.0,0.42,0.0
2024-08-11 13:00:00,5366,13,8,,,,,,,,0.005,0.37,0.08,0.0,0.45,0.0
2024-08-11 14:00:00,5367,14,8,,,,,,,,0.005,0.38,0.12,0.0,0.51,0.0
2024-08-11 15:00:00,5368,15,8,,,,,,,,0.005,0.39,0.18,0.0,0.57,0.0
2024-08-11 16:00:00,5369,16,8,,,,,,,,0.005,0.36,0.27,0.0,0.63,0.0
2024-08-11 17:00:00,5370,17,8,,,,,,,,0.005,0.39,0.37,1.72,2.48,24.1
2024-08-11 18:00:00,5371,18,8,,,,,,,,0.005,0.38,0.58,2.07,3.03,1.6
2024-08-11 19:00:00,5372,19,8,,,,,,,,0.005,0.39,0.62,1.05,2.06,12.8
2024-08-11 20:00:00,5373,20,8,,,,,,,,0.005,0.38,0.56,0.0,0.95,0.0
2024-08-11 21:00:00,5374,21,8,,,,,,,,0.005,0.39,0.42,0.0,0.81,0.0
2024-08-11 22:00:00,5375,22,8,,,,,,,,0.005,0.39,0.23,0.0,0.62,0.0
2024-08-11 23:00:00,5376,23,8,,,,,,,,0.005,0.39,0.16,0.0,0.55,0.0
2024-08-12 00:00:00,5377,0,8,,,,,,,,0.005,0.38,0.0,0.0,0.39,0.0
2024-08-12 01:00:00,5378,1,8,,,,,,,,0.005,0.36,0.04,0.0,0.4,0.0
2024-08-12 02:00:00,5379,2,8,,,,,,,,0.005,0.36,0.07,0.0,0.43,0.0
2024-08-12 03:00:00,5380,3,8,,,,,,,,0.005,0.39,0.11,0.0,0.5,0.0
2024-08-12 04:00:00,5381,4,8,,,,,,,,0.005,0.38,0.11,0.0,0.49,0.0
2024-08-12 05:00:00,5382,5,8,,,,,,,,0.005,0.35,0.25,0.0,0.6,0.0
2024-08-12 06:00:00,5383,6,8,,,,,,,,0.005,0.36,0.37,0.21,0.94,11.0
2024-08-12 07:00:00,5384,7,8,,,,,,,,0.005,0.39,0.5,1.13,2.03,27.0
2024-08-12 08:00:00,5385,8,8,,,,,,,,0.005,0.38,0.41,0.72,1.51,29.6
2024-08-12 09:00:00,5386,9,8,,,,,,,,0.005,0.36,0.23,0.0,0.58,0.0
2024-08-12 10:00:00,5387,10,8,,,,,,,,0.005,0.35,0.11,0.0,0.46,0.0
2024-08-12 11:00:00,5388,11,8,,,,,,,,0.005,0.4,0.1,0.0,0.5,0.0
2024-08-12 12:00:00,5389,12,8,,,,,,,,0.005,0.36,0.07,0.0,0.44,0.0
2024-08-12 13:00:00,5390,13,8,,,,,,,,0.005,0.38,0.1,0.0,0.48,0.0
2024-08-12 14:00:00,5391,14,8,,,,,,,,0.005,0.37,0.07,0.0,0.44,0.0
2024-08-12 15:00:00,5392,15,8,,,,,,,,0.005,0.39,0.13,0.0,0.51,0.0
2024-08-12 16:00:00,5393,16,8,,,,,,,,0.005,0.4,0.29,0.0,0.69,0.0
2024-08-12 17:00:00,5394,17,8,,,,,,,,0.005,0.37,0.45,1.9,2.72,25.3
2024-08-12 18:00:00,5395,18,8,,,,,,,,0.005,0.4,0.58,1.51,2.49,21.1
2024-08-12 19:00:00,5396,19,8,,,,,,,,0.005,0.36,0.69,1.62,2.67,11.9
2024-08-12 20:00:00,5397,20,8,,,,,,,,0.005,0.38,0.54,0.0,0.92,0.0
2024-08-12 21:00:00,5398,21,8,,,,,,,,0.005,0.36,0.4,0.0,0.76,0.0
2024-08-12 22:00:00,5399,22,8,,,,,,,,0.005,0.36,0.23,0.0,0.59,0.0
2024-08-12 23:00:00,5400,23,8,,,,,,,,0.005,0.39,0.17,0.0,0.56,0.0
2024-08-13 00:00:00,5401,0,8,,,,,,,,0.005,0.4,0.05,0.0,0.44,0.0
2024-08-13 01:00:00,5402,1,8,,,,,,,,0.005,0.39,0.05,0.0,0.43,0.0
2024-08-13 02:00:00,5403,2,8,,,,,,,,0.005,0.36,0.01,0.0,0.37,0.0
2024-08-13 03:00:00,5404,3,8,,,,,,,,0.005,0.35,0.07,0.0,0.42,0.0
2024-08-13 04:00:00,5405,4,8,,,,,,,,0.005,0.35,0.1,0.0,0.46,0.0
2024-08-13 05:00:00,5406,5,8,,,,,,,,0.005,0.37,0.18,0.0,0.55,0.0
2024-08-13 06:00:00,5407,6,8,,,,,,,,0.005,0.37,0.4,1.0,1.77,8.7
2024-08-13 07:00:00,5408,7,8,,,,,,,,0.005,0.35,0.46,0.39,1.2,54.7
2024-08-13 08:00:00,5409,8,8,,,,,,,,0.005,0.4,0.41,0.55,1.36,26.5
2024-08-13 09:00:00,5410,9,8,,,,,,,,0.005,0.38,0.22,0.0,0.59,0.0
2024-08-13 10:00:00,5411,10,8,,,,,,,,0.005,0.35,0.12,0.0,0.47,0.0
2024-08-13 11:00:00,5412,11,8,,,,,,,,0.005,0.38,0.05,0.0,0.43,0.0
2024-08-13 12:00:00,5413,12,8,,,,,,,,0.005,0.39,0.06,0.0,0.45,0.0
2024-08-13 13:00:00,5414,13,8,,,,,,,,0.005,0.36,0.04,0.0,0.4,0.0
2024-08-13 14:00:00,5415,14,8,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-08-13 15:00:00,5416,15,8,,,,,,,,0.005,0.39,0.09,0.0,0.48,0.0
2024-08-13 16:00:00,5417,16,8,,,,,,,,0.005,0.36,0.23,0.0,0.59,0.0
2024-08-13 17:00:00,5418,17,8,,,,,,,,0.005,0.37,0.37,1.89,2.64,21.4
2024-08-13 18:00:00,5419,18,8,,,,,,,,0.005,0.35,0.55,2.13,3.03,2.7
2024-08-13 19:00:00,5420,19,8,,,,,,,,0.005,0.35,0.62,0.96,1.93,5.7
2024-08-13 20:00:00,5421,20,8,,,,,,,,0.005,0.39,0.6,0.0,0.99,0.0
2024-08-13 21:00:00,5422,21,8,,,,,,,,0.005,0.35,0.41,0.0,0.76,0.0
2024-08-13 22:00:00,5423,22,8,,,,,,,,0.005,0.38,0.2,0.0,0.58,0.0
2024-08-13 23:00:00,5424,23,8,,,,,,,,0.005,0.37,0.1,0.0,0.48,0.0
2024-08-14 00:00:00,5425,0,8,,,,,,,,0.005,0.37,0.01,0.0,0.38,0.0
2024-08-14 01:00:00,5426,1,8,,,,,,,,0.005,0.39,0.02,0.0,0.42,0.0
2024-08-14 02:00:00,5427,2,8,,,,,,,,0.005,0.38,0.07,0.0,0.45,0.0
2024-08-14 03:00:00,5428,3,8,,,,,,,,0.005,0.4,0.09,0.0,0.49,0.0
2024-08-14 04:00:00,5429,4,8,,,,,,,,0.005,0.39,0.14,0.0,0.52,0.0
2024-08-14 05:00:00,5430,5,8,,,,,,,,0.005,0.37,0.18,0.0,0.55,0.0
2024-08-14 06:00:00,5431,6,8,,,,,,,,0.027,0.36,0.39,1.17,1.91,19.4
2024-08-14 07:00:00,5432,7,8,,,,,,,,0.005,0.38,0.41,0.74,1.53,46.8
2024-08-14 08:00:00,5433,8,8,,,,,,,,0.005,0.38,0.42,0.56,1.36,44.8
2024-08-14 09:00:00,5434,9,8,,,,,,,,0.005,0.4,0.21,0.0,0.6,0.0
2024-08-14 10:00:00,5435,10,8,,,,,,,,0.005,0.37,0.06,0.0,0.42,0.0
2024-08-14 11:00:00,5436,11,8,,,,,,,,0.005,0.4,0.03,0.0,0.43,0.0
2024-08-14 12:00:00,5437,12,8,,,,,,,,0.005,0.35,0.09,0.0,0.44,0.0
2024-08-14 13:00:00,5438,13,8,,,,,,,,0.005,0.36,0.04,0.0,0.4,0.0
2024-08-14 14:00:00,5439,14,8,,,,,,,,0.005,0.4,0.03,0.0,0.43,0.0
2024-08-14 15:00:00,5440,15,8,,,,,,,,0.005,0.37,0.14,0.0,0.51,0.0
2024-08-14 16:00:00,5441,16,8,,,,,,,,0.005,0.4,0.29,0.0,0.69,0.0
2024-08-14 17:00:00,5442,17,8,,,,,,,,0.005,0.4,0.37,1.0,1.77,22.8
2024-08-14 18:00:00,5443,18,8,,,,,,,,0.005,0.36,0.6,2.5,3.46,14.4
2024-08-14 19:00:00,5444,19,8,,,,,,,,0.005,0.37,0.66,0.61,1.65,9.8
2024-08-14 20:00:00,5445,20,8,,,,,,,,0.005,0.36,0.53,0.0,0.89,0.0
2024-08-14 21:00:00,5446,21,8,,,,,,,,0.005,0.39,0.42,0.0,0.81,0.0
2024-08-14 22:00:00,5447,22,8,,,,,,,,0.005,0.36,0.21,0.0,0.57,0.0
2024-08-14 23:00:00,5448,23,8,,,,,,,,0.005,0.36,0.16,0.0,0.52,0.0
2024-08-15 00:00:00,5449,0,8,,,,,,,,0.005,0.39,0.03,0.0,0.42,0.0
2024-08-15 01:00:00,5450,1,8,,,,,,,,0.005,0.39,0.02,0.0,0.41,0.0
2024-08-15 02:00:00,5451,2,8,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-08-15 03:00:00,5452,3,8,,,,,,,,0.005,0.36,0.09,0.0,0.45,0.0
2024-08-15 04:00:00,5453,4,8,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-08-15 05:00:00,5454,5,8,,,,,,,,0.005,0.37,0.22,0.0,0.59,0.0
2024-08-15 06:00:00,5455,6,8,,,,,,,,0.005,0.38,0.39,1.2,1.97,12.9
2024-08-15 07:00:00,5456,7,8,,,,,,,,0.005,0.36,0.43,0.89,1.68,46.4
2024-08-15 08:00:00,5457,8,8,,,,,,,,0.005,0.4,0.38,1.01,1.79,15.6
2024-08-15 09:00:00,5458,9,8,,,,,,,,0.005,0.38,0.26,0.0,0.64,0.0
2024-08-15 10:00:00,5459,10,8,,,,,,,,0.005,0.39,0.11,0.0,0.5,0.0
2024-08-15 11:00:00,5460,11,8,,,,,,,,0.005,0.37,0.03,0.0,0.4,0.0
2024-08-15 12:00:00,5461,12,8,,,,,,,,0.005,0.39,0.07,0.0,0.46,0.0
2024-08-15 13:00:00,5462,13,8,,,,,,,,0.005,0.37,0.1,0.0,0.47,0.0
2024-08-15 14:00:00,5463,14,8,,,,,,,,0.005,0.36,0.1,0.0,0.47,0.0
2024-08-15 15:00:00,5464,15,8,,,,,,,,0.025,0.4,0.1,0.0,0.5,0.0
2024-08-15 16:00:00,5465,16,8,,,,,,,,0.005,0.37,0.23,0.0,0.61,0.0
2024-08-15 17:00:00,5466,17,8,,,,,,,,0.005,0.37,0.37,0.72,1.46,2.6
2024-08-15 18:00:00,5467,18,8,,,,,,,,0.005,0.38,0.58,1.52,2.48,11.7
2024-08-15 19:00:00,5468,19,8,,,,,,,,0.005,0.39,0.63,1.59,2.62,9.2
2024-08-15 20:00:00,5469,20,8,,,,,,,,0.005,0.38,0.58,0.0,0.96,0.0
2024-08-15 21:00:00,5470,21,8,,,,,,,,0.005,0.38,0.38,0.0,0.76,0.0
2024-08-15 22:00:00,5471,22,8,,,,,,,,0.005,0.38,0.29,0.0,0.67,0.0
2024-08-15 23:00:00,5472,23,8,,,,,,,,0.005,0.37,0.12,0.0,0.49,0.0
2024-08-16 00:00:00,5473,0,8,,,,,,,,0.005,0.38,0.05,0.0,0.44,0.0
2024-08-16 01:00:00,5474,1,8,,,,,,,,0.005,0.39,0.1,0.0,0.49,0.0
2024-08-16 02:00:00,5475,2,8,,,,,,,,0.005,0.38,0.04,0.0,0.42,0.0
2024-08-16 03:00:00,5476,3,8,,,,,,,,0.005,0.37,0.05,0.0,0.41,0.0
2024-08-16 04:00:00,5477,4,8,,,,,,,,0.005,0.39,0.13,0.0,0.52,0.0
2024-08-16 05:00:00,5478,5,8,,,,,,,,0.005,0.36,0.17,0.0,0.53,0.0
2024-08-16 06:00:00,5479,6,8,,,,,,,,0.005,0.37,0.35,0.39,1.11,3.7
2024-08-16 07:00:00,5480,7,8,,,,,,,,0.005,0.39,0.45,0.21,1.05,1.8
2024-08-16 08:00:00,5481,8,8,,,,,,,,0.005,0.39,0.38,1.11,1.88,28.6
2024-08-16 09:00:00,5482,9,8,,,,,,,,0.005,0.4,0.25,0.0,0.65,0.0
2024-08-16 10:00:00,5483,10,8,,,,,,,,0.005,0.37,0.13,0.0,0.5,0.0
2024-08-16 11:00:00,5484,11,8,,,,,,,,0.005,0.38,0.08,0.0,0.47,0.0
2024-08-16 12:00:00,5485,12,8,,,,,,,,0.005,0.39,0.04,0.0,0.43,0.0
2024-08-16 13:00:00,5486,13,8,,,,,,,,0.005,0.38,0.1,0.0,0.48,0.0
2024-08-16 14:00:00,5487,14,8,,,,,,,,0.005,0.36,0.11,0.0,0.47,0.0
2024-08-16 15:00:00,5488,15,8,,,,,,,,0.005,0.36,0.13,0.0,0.48,0.0
2024-08-16 16:00:00,5489,16,8,,,,,,,,0.005,0.36,0.23,0.0,0.59,0.0
2024-08-16 17:00:00,5490,17,8,,,,,,,,0.005,0.35,0.36,1.93,2.65,4.0
2024-08-16 18:00:00,5491,18,8,,,,,,,,0.005,0.36,0.57,2.33,3.26,15.5
2024-08-16 19:00:00,5492,19,8,,,,,,,,0.005,0.36,0.61,2.33,3.3,4.5
2024-08-16 20:00:00,5493,20,8,,,,,,,,0.005,0.35,0.56,0.0,0.91,0.0
2024-08-16 21:00:00,5494,21,8,,,,,,,,0.005,0.37,0.38,0.0,0.75,0.0
2024-08-16 22:00:00,5495,22,8,,,,,,,,0.005,0.37,0.23,0.0,0.6,0.0
2024-08-16 23:00:00,5496,23,8,,,,,,,,0.005,0.38,0.09,0.0,0.47,0.0
2024-08-17 00:00:00,5497,0,8,,,,,,,,0.005,0.39,0.08,0.0,0.47,0.0
2024-08-17 01:00:00,5498,1,8,,,,,,,,0.005,0.35,0.01,0.0,0.36,0.0
2024-08-17 02:00:00,5499,2,8,,,,,,,,0.005,0.36,0.07,0.0,0.43,0.0
2024-08-17 03:00:00,5500,3,8,,,,,,,,0.005,0.37,0.1,0.0,0.48,0.0
2024-08-17 04:00:00,5501,4,8,,,,,,,,0.005,0.38,0.1,0.0,0.48,0.0
2024-08-17 05:00:00,5502,5,8,,,,,,,,0.005,0.36,0.24,0.0,0.6,0.0
2024-08-17 06:00:00,5503,6,8,,,,,,,,0.005,0.36,0.41,0.5,1.28,18.7
2024-08-17 07:00:00,5504,7,8,,,,,,,,0.005,0.35,0.45,0.96,1.77,42.0
2024-08-17 08:00:00,5505,8,8,,,,,,,,0.005,0.38,0.35,0.63,1.36,29.5
2024-08-17 09:00:00,5506,9,8,,,,,,,,0.005,0.38,0.17,0.0,0.54,0.0
2024-08-17 10:00:00,5507,10,8,,,,,,,,0.005,0.38,0.1,0.0,0.47,0.0
2024-08-17 11:00:00,5508,11,8,,,,,,,,0.005,0.4,0.03,0.0,0.42,0.0
2024-08-17 12:00:00,5509,12,8,,,,,,,,0.005,0.37,0.09,0.0,0.46,0.0
2024-08-17 13:00:00,5510,13,8,,,,,,,,0.005,0.39,0.09,0.0,0.48,0.0
2024-08-17 14:00:00,5511,14,8,,,,,,,,0.005,0.37,0.1,0.0,0.47,0.0
